-3.887541906129504676e-01,1.000000000000000000e+00
-3.885671096742531194e-01,1.000000000000000000e+00
-3.883800287355557712e-01,1.000000000000000000e+00
-3.881929477968584230e-01,1.000000000000000000e+00
-3.880058668581610748e-01,1.000000000000000000e+00
-3.878187859194637266e-01,1.000000000000000000e+00
-3.876317049807663784e-01,1.000000000000000000e+00
-3.874446240420690302e-01,1.000000000000000000e+00
-3.872575431033716820e-01,1.000000000000000000e+00
-3.870704754956606486e-01,9.999999999999632516e-01
-3.868439695386379773e-01,1.000000002284054945e+00
-3.865779973421810123e-01,1.000000006763356097e+00
-3.863514486329880371e-01,1.000000008781812832e+00
-3.861643524299150365e-01,1.000000008433827636e+00
-3.859772705569707862e-01,1.000000008096205262e+00
-3.857901887093524995e-01,1.000000007768164334e+00
-3.856031068904687276e-01,1.000000007450273953e+00
-3.854160283863971581e-01,1.000000007142061387e+00
-3.852203182130566894e-01,1.000000007351417475e+00
-3.849986877822661469e-01,1.000000009080824759e+00
-3.847597641745755248e-01,1.000000011770143749e+00
-3.845381079536567270e-01,1.000000013344424676e+00
-3.843423727356890529e-01,1.000000013327794868e+00
-3.841552867757354606e-01,1.000000012796445903e+00
-3.839682043674624290e-01,1.000000012281543782e+00
-3.837811220174625060e-01,1.000000011783112486e+00
-3.835940405120376595e-01,1.000000011303112668e+00
-3.834047217938706398e-01,1.000000010957540209e+00
-3.832042033053740249e-01,1.000000011191747085e+00
-3.829835153318321694e-01,1.000000012425904528e+00
-3.827516147302989502e-01,1.000000014164422746e+00
-3.825309103997039384e-01,1.000000015271250042e+00
-3.823303727855750789e-01,1.000000015329352676e+00
-3.821410446418336271e-01,1.000000014826119665e+00
-3.819539612887254409e-01,1.000000014232642620e+00
-3.817668790750247676e-01,1.000000013671151988e+00
-3.815793895011482251e-01,1.000000013173119040e+00
-3.813890419797726361e-01,1.000000012899617596e+00
-3.811905224299376171e-01,1.000000013195738058e+00
-3.809805560781738265e-01,1.000000014258081604e+00
-3.807648605626310911e-01,1.000000015663781605e+00
-3.805548809023522883e-01,1.000000016615648635e+00
-3.803563446610486731e-01,1.000000016744208020e+00
-3.801659868466084058e-01,1.000000016312962314e+00
-3.799784939051809585e-01,1.000000015713174761e+00
-3.797914111114649716e-01,1.000000015116840224e+00
-3.796042389548549556e-01,1.000000014547612892e+00
-3.794162593421679386e-01,1.000000014045896224e+00
-3.792251369341648193e-01,1.000000013762330386e+00
-3.790272764027846075e-01,1.000000013926185760e+00
-3.788213265663759044e-01,1.000000014613514177e+00
-3.786115979428454903e-01,1.000000015526861796e+00
-3.784056391186432222e-01,1.000000016168387074e+00
-3.782077665258399279e-01,1.000000016265515157e+00
-3.780166354638249682e-01,1.000000015917522633e+00
-3.778286343569666750e-01,1.000000015372042750e+00
-3.776412466772417487e-01,1.000000014806469384e+00
-3.774529819483078419e-01,1.000000014339080368e+00
-3.772619564979231011e-01,1.000000014131846804e+00
-3.770659983567501428e-01,1.000000014367095069e+00
-3.768647100197447530e-01,1.000000015065953596e+00
-3.766610493311027263e-01,1.000000015953661281e+00
-3.764597527630552110e-01,1.000000016604433828e+00
-3.762637831338885852e-01,1.000000016762925270e+00
-3.760727446032592902e-01,1.000000016482649468e+00
-3.758844186636917106e-01,1.000000015977431600e+00
-3.756967505812259245e-01,1.000000015437379375e+00
-3.755081713646578057e-01,1.000000015000433118e+00
-3.753170208635970839e-01,1.000000014804673931e+00
-3.751217995087409163e-01,1.000000014967107553e+00
-3.749225052538204261e-01,1.000000015470159598e+00
-3.747214630100481614e-01,1.000000016099091171e+00
-3.745221626449143915e-01,1.000000016552918147e+00
-3.743269324087740713e-01,1.000000016644118750e+00
-3.741357739064249954e-01,1.000000016389479995e+00
-3.739472012971479242e-01,1.000000015930830433e+00
-3.737596937772111327e-01,1.000000015410005050e+00
-3.735723022858231102e-01,1.000000014925025438e+00
-3.733843967160255239e-01,1.000000014564220940e+00
-3.731953472744728995e-01,1.000000014434706985e+00
-3.730046564591109060e-01,1.000000014621329925e+00
-3.728124163912020506e-01,1.000000015095794392e+00
-3.726195286530256667e-01,1.000000015677152909e+00
-3.724272829787833583e-01,1.000000016117006174e+00
-3.722365799405698561e-01,1.000000016249225077e+00
-3.720474868950008895e-01,1.000000016068565145e+00
-3.718593860249313487e-01,1.000000015687623645e+00
-3.716713182668200388e-01,1.000000015249808971e+00
-3.714821324776497180e-01,1.000000014882834076e+00
-3.712906026577161289e-01,1.000000014689658823e+00
-3.710959065846290983e-01,1.000000014727612907e+00
-3.708983517853358669e-01,1.000000014967715734e+00
-3.706996097681389823e-01,1.000000015284077781e+00
-3.705019065792672928e-01,1.000000015511903984e+00
-3.703065790088565512e-01,1.000000015542336529e+00
-3.701130459050893662e-01,1.000000015380281049e+00
-3.699188971315032770e-01,1.000000015125722230e+00
-3.697210525595268082e-01,1.000000014904888213e+00
-3.695174765053775290e-01,1.000000014801444959e+00
-3.693086255590726230e-01,1.000000014819044880e+00
-3.690976324355908500e-01,1.000000014886974098e+00
-3.688888131142410431e-01,1.000000014904485424e+00
-3.686854109941514190e-01,1.000000014798137382e+00
-3.684882093053732377e-01,1.000000014556363892e+00
-3.682957974311352189e-01,1.000000014224948774e+00
-3.681058217492845785e-01,1.000000013879924543e+00
-3.679160857402816176e-01,1.000000013602017068e+00
-3.677250553845239911e-01,1.000000013456662007e+00
-3.675320330968095406e-01,1.000000013471874283e+00
-3.673372385510902394e-01,1.000000013618555395e+00
-3.671416508340483720e-01,1.000000013813322042e+00
-3.669464068619297525e-01,1.000000013955323119e+00
-3.667519132629885048e-01,1.000000013979044589e+00
-3.665571818511351165e-01,1.000000013887887063e+00
-3.663598988610053953e-01,1.000000013746463523e+00
-3.661574007513481166e-01,1.000000013639167573e+00
-3.659482117616136287e-01,1.000000013621975770e+00
-3.657332998796941070e-01,1.000000013693505885e+00
-3.655161174765966803e-01,1.000000013798471921e+00
-3.653011501380624138e-01,1.000000013859999815e+00
-3.650917688602423605e-01,1.000000013821871425e+00
-3.648887172937004819e-01,1.000000013675866217e+00
-3.646900445824697856e-01,1.000000013461139092e+00
-3.644922822848590260e-01,1.000000013241494345e+00
-3.642920859819472335e-01,1.000000013075640348e+00
-3.640876252891565579e-01,1.000000012993577769e+00
-3.638792615125223118e-01,1.000000012985989395e+00
-3.636692517589427132e-01,1.000000013010946986e+00
-3.634605488716523558e-01,1.000000013017595446e+00
-3.632552702071371042e-01,1.000000012974813668e+00
-3.630536874227342503e-01,1.000000012888635048e+00
-3.628542947060932056e-01,1.000000012798642812e+00
-3.626548340363036083e-01,1.000000012754857392e+00
-3.624536156274257848e-01,1.000000012788114123e+00
-3.622503918804061973e-01,1.000000012890582157e+00
-3.620463701654490496e-01,1.000000013017459777e+00
-3.618434442759033143e-01,1.000000013109054953e+00
-3.616431285282914465e-01,1.000000013120397657e+00
-3.614457849408027612e-01,1.000000013041745683e+00
-3.612504998991244443e-01,1.000000012900326363e+00
-3.610555792139050757e-01,1.000000012744936440e+00
-3.608593501597943676e-01,1.000000012622806800e+00
-3.606608908027904570e-01,1.000000012559731921e+00
-3.604603848088500095e-01,1.000000012551355288e+00
-3.602589536316189167e-01,1.000000012568712071e+00
-3.600580377961537515e-01,1.000000012575334774e+00
-3.598586327793935058e-01,1.000000012547395789e+00
-3.596607887661093517e-01,1.000000012486254919e+00
-3.594636487457633645e-01,1.000000012416591311e+00
-3.592659900893362401e-01,1.000000012371100588e+00
-3.590669493713445348e-01,1.000000012370680480e+00
-3.588665211075505734e-01,1.000000012411682349e+00
-3.586655650219764402e-01,1.000000012466786270e+00
-3.584653378421802650e-01,1.000000012498408752e+00
-3.582668220716150320e-01,1.000000012477047395e+00
-3.580702143000553117e-01,1.000000012394605564e+00
-3.578748228625452943e-01,1.000000012266628602e+00
-3.576793973930439963e-01,1.000000012123173576e+00
-3.574827081261713890e-01,1.000000011994139015e+00
-3.572840972993497899e-01,1.000000011897241414e+00
-3.570837507604958105e-01,1.000000011832893554e+00
-3.568825631911033414e-01,1.000000011787472332e+00
-3.566816589602547216e-01,1.000000011743482187e+00
-3.564818097078222836e-01,1.000000011691150270e+00
-3.562830572172416832e-01,1.000000011635213903e+00
-3.560847459979420426e-01,1.000000011592595994e+00
-3.558859420313458810e-01,1.000000011582400816e+00
-3.556859973217473825e-01,1.000000011614212481e+00
-3.554849434834723154e-01,1.000000011680470147e+00
-3.552835015603285629e-01,1.000000011757342211e+00
-3.550827128888486839e-01,1.000000011814367706e+00
-3.548833997656138939e-01,1.000000011827848923e+00
-3.546857433715652208e-01,1.000000011790674881e+00
-3.544891879317106920e-01,1.000000011713745085e+00
-3.542927034239247153e-01,1.000000011619595064e+00
-3.540952658718522494e-01,1.000000011531895439e+00
-3.538963235630990245e-01,1.000000011465491667e+00
-3.536960356646415837e-01,1.000000011421411594e+00
-3.534951785427873916e-01,1.000000011388812782e+00
-3.532947680863309792e-01,1.000000011352494500e+00
-3.530955782564422774e-01,1.000000011301737324e+00
-3.528977834796866442e-01,1.000000011236332087e+00
-3.527008894160294505e-01,1.000000011167645253e+00
-3.525039760522015730e-01,1.000000011113924447e+00
-3.523061316001673271e-01,1.000000011091706442e+00
-3.521068733077043489e-01,1.000000011107521347e+00
-3.519063634713555100e-01,1.000000011153955315e+00
-3.517053255858663685e-01,1.000000011211976236e+00
-3.515047040352754504e-01,1.000000011258144639e+00
-3.513052294387525865e-01,1.000000011273648459e+00
-3.511070937369603073e-01,1.000000011251450882e+00
-3.509098827229739648e-01,1.000000011197947236e+00
-3.507127883874417429e-01,1.000000011128694410e+00
-3.505149930746774833e-01,1.000000011060877325e+00
-3.503160433760055814e-01,1.000000011005666600e+00
-3.501160430818538449e-01,1.000000010966171304e+00
-3.499155818531866080e-01,1.000000010937471595e+00
-3.497154389777176187e-01,1.000000010908660864e+00
-3.495162045479756063e-01,1.000000010872401646e+00
-3.493179965968936096e-01,1.000000010830144781e+00
-3.491204042348095560e-01,1.000000010790960348e+00
-3.489226777108697108e-01,1.000000010768453018e+00
-3.487240702001553894e-01,1.000000010774685144e+00
-3.485241672102435406e-01,1.000000010814142248e+00
-3.483230485040285651e-01,1.000000010880613299e+00
-3.481212097530587135e-01,1.000000010959243735e+00
-3.479192893258068464e-01,1.000000011032431191e+00
-3.477177431977314659e-01,1.000000011086457530e+00
-3.475166369837119906e-01,1.000000011115895537e+00
-3.473156611992901932e-01,1.000000011124185573e+00
-3.471143549042359222e-01,1.000000011120562471e+00
-3.469124095029626487e-01,1.000000011113898468e+00
-3.467098818563084661e-01,1.000000011107565756e+00
-3.465071974092569507e-01,1.000000011099464903e+00
-3.463049398777761634e-01,1.000000011085081519e+00
-3.461035392909497799e-01,1.000000011061008109e+00
-3.459030232930573878e-01,1.000000011028024494e+00
-3.457029626678974066e-01,1.000000010992301291e+00
-3.455026426210351942e-01,1.000000010963759456e+00
-3.453013789753756058e-01,1.000000010951190177e+00
-3.450988277445249941e-01,1.000000010957507568e+00
-3.448951392787783510e-01,1.000000010978921550e+00
-3.446908813946546468e-01,1.000000011006678680e+00
-3.444867648784825653e-01,1.000000011030051317e+00
-3.442832986720446575e-01,1.000000011040701686e+00
-3.440805365359148049e-01,1.000000011036131342e+00
-3.438780348880107196e-01,1.000000011020123036e+00
-3.436750421423926949e-01,1.000000011000464317e+00
-3.434708303337057345e-01,1.000000010985286014e+00
-3.432650123619496174e-01,1.000000010980009790e+00
-3.430576955899856673e-01,1.000000010985922616e+00
-3.428494024442955701e-01,1.000000011000718558e+00
-3.426408036099827248e-01,1.000000011020868884e+00
-3.424324028548625387e-01,1.000000011044034576e+00
-3.422243359758012082e-01,1.000000011070223405e+00
-3.420163858421342851e-01,1.000000011101533914e+00
-3.418082018306417003e-01,1.000000011140568468e+00
-3.415996057440971456e-01,1.000000011188085791e+00
-3.413908243598303693e-01,1.000000011241242381e+00
-3.411825314010807908e-01,1.000000011293763924e+00
-3.409756818971484416e-01,1.000000011337555339e+00
-3.407712226629128760e-01,1.000000011365449692e+00
-3.405698117632933175e-01,1.000000011374416298e+00
-3.403716589267921644e-01,1.000000011366848129e+00
-3.401765292621236059e-01,1.000000011349637896e+00
-3.399838773900956679e-01,1.000000011331778405e+00
-3.397930352749167215e-01,1.000000011321385385e+00
-3.396033769157813520e-01,1.000000011322891957e+00
-3.394144141377090640e-01,1.000000011335420380e+00
-3.392258166469428460e-01,1.000000011353922469e+00
-3.390373776979436760e-01,1.000000011371833475e+00
-3.388489574885134581e-01,1.000000011383784360e+00
-3.386604329737513686e-01,1.000000011388005428e+00
-3.384716720394123635e-01,1.000000011387284893e+00
-3.382825373847743733e-01,1.000000011388127108e+00
-3.380929140168320024e-01,1.000000011398133326e+00
-3.379027456809317043e-01,1.000000011422653046e+00
-3.377120616272197839e-01,1.000000011462751415e+00
-3.375209776198384581e-01,1.000000011514841303e+00
-3.373296642976713611e-01,1.000000011571794190e+00
-3.371382893912439616e-01,1.000000011625402196e+00
-3.369469528427249672e-01,1.000000011669270439e+00
-3.367556399067161976e-01,1.000000011701049463e+00
-3.365642133728040664e-01,1.000000011722984805e+00
-3.363724527577221513e-01,1.000000011740608707e+00
-3.361801303428653132e-01,1.000000011760464602e+00
-3.359870982122051264e-01,1.000000011787717691e+00
-3.357933535148840964e-01,1.000000011824416557e+00
-3.355990547077624675e-01,1.000000011869071725e+00
-3.354044785353300639e-01,1.000000011917651754e+00
-3.352099301126600928e-01,1.000000011965455515e+00
-3.350156377788603423e-01,1.000000012009054196e+00
-3.348216720647387845e-01,1.000000012047693954e+00
-3.346279203106858335e-01,1.000000012083653855e+00
-3.344341276925234530e-01,1.000000012121448512e+00
-3.342399897074599391e-01,1.000000012166192276e+00
-3.340452607382397021e-01,1.000000012221757162e+00
-3.338498363864455531e-01,1.000000012289363305e+00
-3.336537770492578603e-01,1.000000012366951241e+00
-3.334572635121396122e-01,1.000000012449772990e+00
-3.332605034161107982e-01,1.000000012532049398e+00
-3.330636289229625402e-01,1.000000012608726507e+00
-3.328666310183545085e-01,1.000000012676846239e+00
-3.326693612785996956e-01,1.000000012736218524e+00
-3.324716027937769103e-01,1.000000012789200143e+00
-3.322731805502445179e-01,1.000000012839276975e+00
-3.320740620479526450e-01,1.000000012889189049e+00
-3.318744006994447382e-01,1.000000012940208904e+00
-3.316744977841383779e-01,1.000000012992248166e+00
-3.314746937164273488e-01,1.000000013044389569e+00
-3.312752309262376182e-01,1.000000013096029816e+00
-3.310761449398338385e-01,1.000000013148299116e+00
-3.308772309299823911e-01,1.000000013204421556e+00
-3.306781037200638429e-01,1.000000013268467658e+00
-3.304783317678587351e-01,1.000000013344166439e+00
-3.302775950273675876e-01,1.000000013433868462e+00
-3.300758049218048829e-01,1.000000013537297061e+00
-3.298731367369279188e-01,1.000000013651143105e+00
-3.296699564491755163e-01,1.000000013770130591e+00
-3.294666637399289999e-01,1.000000013888909356e+00
-3.292635058510030022e-01,1.000000014003382010e+00
-3.290604304811009517e-01,1.000000014111889435e+00
-3.288570348976125879e-01,1.000000014216451572e+00
-3.286526368825331557e-01,1.000000014322507402e+00
-3.284464524183183798e-01,1.000000014437310458e+00
-3.282378294135968599e-01,1.000000014568139584e+00
-3.280264681435194341e-01,1.000000014720548114e+00
-3.278125629626575388e-01,1.000000014896279543e+00
-3.275968240550894972e-01,1.000000015092116001e+00
-3.273803739262866053e-01,1.000000015300664291e+00
-3.271645490669437550e-01,1.000000015511750773e+00
-3.269506613539757689e-01,1.000000015714145096e+00
-3.267397794887258455e-01,1.000000015897896777e+00
-3.265325780503495756e-01,1.000000016055980767e+00
-3.263292767371215319e-01,1.000000016184624307e+00
-3.261296648446048718e-01,1.000000016283570270e+00
-3.259331855207907025e-01,1.000000016356055621e+00
-3.257390465226771004e-01,1.000000016407859516e+00
-3.255463293368504596e-01,1.000000016446095152e+00
-3.253540820646660392e-01,1.000000016478258313e+00
-3.251613961538011299e-01,1.000000016511557455e+00
-3.249674759421006809e-01,1.000000016552027526e+00
